State,"County, State",pctFoodInsecure,numFoodInsecure,pctBlackFoodInsecure,pctLatineFoodInsecure,pctWhiteFoodInsecure,SNAPthreshold,pctFIbelowSNAP,pctFIaboveSNAP,pctKidsFoodInsecure,numKidsFoodInsecure,pctKidsIncomeBelow185,pctKidsIncomeAbove185,costPerMeal,weeklyFoodBudget,weeklyBudgetFoodInsecureByPop,rangeRuralUrban,USstateRegion
NC,"Pamlico County, North Carolina",13.8,1750,20.0,,11.0,200,75,25,20.0,390,100,0,3.25,18.3,971000,3,Southeast
NC,"Pasquotank County, North Carolina",14.1,5590,25.0,24.0,10.0,200,71,30,21.7,1910,64,36,2.84,16.0,2713000,4,Southeast
NC,"Pender County, North Carolina",13.2,7950,21.0,23.0,10.0,200,64,36,18.0,2430,76,24,3.56,20.05,4834000,2,Southeast
NC,"Perquimans County, North Carolina",14.5,1950,31.0,,9.0,200,65,35,20.8,530,59,41,2.9,16.37,968000,8,Southeast
NC,"Person County, North Carolina",14.3,5620,24.0,27.0,10.0,200,70,31,25.0,2090,67,34,2.95,16.62,2834000,2,Southeast
NC,"Pitt County, North Carolina",15.4,27480,28.0,21.0,13.0,200,75,25,21.9,8430,59,41,3.01,16.95,14130000,3,Southeast
NC,"Polk County, North Carolina",14.0,2870,20.0,21.0,11.0,200,75,25,17.8,600,90,10,3.51,19.8,1724000,8,Southeast
NC,"Randolph County, North Carolina",14.6,20900,22.0,22.0,12.0,200,81,19,18.7,6130,100,1,2.89,16.3,10332000,2,Southeast
NC,"Richmond County, North Carolina",18.1,8170,28.0,23.0,14.0,200,81,19,29.3,3000,71,29,2.62,14.77,3660000,5,Southeast
NC,"Robeson County, North Carolina",19.1,25350,27.0,24.0,13.0,200,84,16,27.3,9130,87,14,2.64,14.9,11454000,4,Southeast
NC,"Rockingham County, North Carolina",15.3,13980,24.0,21.0,12.0,200,77,24,21.3,3980,82,18,2.92,16.48,6990000,2,Southeast
NC,"Rowan County, North Carolina",14.4,20210,26.0,23.0,12.0,200,75,25,20.6,6460,78,22,2.91,16.42,10069000,1,Southeast
NC,"Rutherford County, North Carolina",17.0,11320,26.0,18.0,14.0,200,81,19,22.9,3160,93,8,2.74,15.44,5302000,4,Southeast
NC,"Sampson County, North Carolina",15.1,9580,25.0,22.0,11.0,200,87,13,22.3,3470,80,20,2.83,15.97,4642000,6,Southeast
NC,"Scotland County, North Carolina",19.7,6900,31.0,,15.0,200,75,25,31.4,2530,74,26,2.84,15.99,3347000,6,Southeast
NC,"Stanly County, North Carolina",13.5,8310,31.0,21.0,10.0,200,69,31,19.0,2550,83,17,2.9,16.32,4114000,6,Southeast
NC,"Stokes County, North Carolina",14.2,6500,19.0,27.0,12.0,200,68,32,18.2,1610,80,20,3.1,17.47,3445000,2,Southeast
NC,"Surry County, North Carolina",15.9,11460,21.0,21.0,13.0,200,83,17,20.1,3090,94,6,2.83,15.92,5535000,4,Southeast
NC,"Swain County, North Carolina",16.9,2410,,,15.0,200,91,9,22.0,720,95,5,3.17,17.86,1305000,8,Southeast
NC,"Transylvania County, North Carolina",14.4,4850,23.0,23.0,12.0,200,73,27,20.8,1120,94,6,3.4,19.15,2818000,6,Southeast
NC,"Tyrrell County, North Carolina",18.1,740,24.0,,11.0,200,66,34,31.5,180,77,23,3.31,18.66,419000,9,Southeast
NC,"Union County, North Carolina",9.4,21790,18.0,16.0,7.0,200,59,41,11.7,7370,72,28,3.3,18.6,12296000,1,Southeast
NC,"Vance County, North Carolina",16.6,7390,25.0,22.0,13.0,200,88,12,27.3,2900,72,28,2.65,14.92,3344000,4,Southeast
NC,"Wake County, North Carolina",10.1,107570,19.0,18.0,7.0,200,56,44,12.1,31160,66,35,3.4,19.15,62471000,1,Southeast
NC,"Warren County, North Carolina",14.9,2970,24.0,18.0,12.0,200,81,20,26.2,960,67,33,2.87,16.18,1458000,8,Southeast
NC,"Washington County, North Carolina",17.1,2030,28.0,,12.0,200,83,17,32.2,780,62,38,2.97,16.74,1031000,7,Southeast
NC,"Watauga County, North Carolina",15.2,8340,,26.0,16.0,200,75,25,16.1,1150,91,10,3.79,21.38,5410000,5,Southeast
NC,"Wayne County, North Carolina",15.4,19010,26.0,23.0,11.0,200,79,21,23.7,6980,72,28,2.85,16.04,9250000,3,Southeast
NC,"Wilkes County, North Carolina",16.3,11190,27.0,21.0,13.0,200,79,21,22.1,3120,87,13,2.8,15.81,5366000,6,Southeast
NC,"Wilson County, North Carolina",15.9,12980,27.0,24.0,10.0,200,77,23,25.5,4800,70,30,2.77,15.63,6155000,4,Southeast
NC,"Yadkin County, North Carolina",14.5,5460,21.0,20.0,12.0,200,78,22,19.7,1570,94,6,3.22,18.17,3009000,2,Southeast
NC,"Yancey County, North Carolina",16.4,2910,,,13.0,200,87,13,20.0,660,100,0,3.23,18.18,1605000,8,Southeast
ND,"Adams County, North Dakota",4.7,110,,,5.0,200,75,25,7.2,40,37,63,3.4,19.18,64000,9,Mountain Plains
ND,"Barnes County, North Dakota",6.8,720,,,6.0,200,61,39,11.6,240,49,51,3.28,18.47,403000,6,Mountain Plains
ND,"Benson County, North Dakota",15.3,1050,,,5.0,200,71,29,26.1,620,84,16,3.14,17.7,564000,9,Mountain Plains
ND,"Billings County, North Dakota",5.6,50,,,5.0,200,54,46,9.6,20,68,32,3.69,20.79,32000,9,Mountain Plains
ND,"Bottineau County, North Dakota",6.6,430,,,5.0,200,59,41,12.9,180,58,42,3.34,18.84,246000,9,Mountain Plains
ND,"Bowman County, North Dakota",4.1,130,,,5.0,200,58,42,5.6,40,34,66,3.49,19.66,78000,9,Mountain Plains
ND,"Burke County, North Dakota",3.2,70,,,3.0,200,90,10,6.5,40,82,18,3.57,20.12,43000,9,Mountain Plains
ND,"Burleigh County, North Dakota",4.8,4580,,,4.0,200,58,42,7.3,1610,60,40,3.37,19.0,2639000,3,Mountain Plains
ND,"Cass County, North Dakota",5.9,10430,,,6.0,200,69,31,8.4,3320,60,40,3.28,18.48,5846000,3,Mountain Plains
ND,"Cavalier County, North Dakota",5.2,200,,,4.0,200,52,48,11.1,90,60,40,3.12,17.58,107000,9,Mountain Plains
ND,"Dickey County, North Dakota",3.4,170,,,4.0,200,87,13,5.5,60,77,23,3.22,18.12,93000,9,Mountain Plains
ND,"Divide County, North Dakota",5.3,120,,,5.0,200,69,32,6.5,30,100,0,3.71,20.92,76000,9,Mountain Plains
ND,"Dunn County, North Dakota",4.4,190,,,3.0,200,73,27,6.5,70,84,16,3.72,20.97,121000,9,Mountain Plains
ND,"Eddy County, North Dakota",8.9,200,,,6.0,200,59,41,13.7,70,55,45,3.14,17.69,107000,9,Mountain Plains
ND,"Emmons County, North Dakota",6.5,210,,,4.0,200,70,30,9.4,60,65,35,3.34,18.85,120000,8,Mountain Plains
ND,"Foster County, North Dakota",5.1,170,,,4.0,200,68,32,7.9,50,100,0,3.29,18.54,96000,9,Mountain Plains
ND,"Golden Valley County, North Dakota",5.9,110,,,6.0,200,90,10,8.5,30,74,26,3.69,20.82,69000,9,Mountain Plains
ND,"Grand Forks County, North Dakota",7.6,5330,,,9.0,200,72,29,9.7,1420,77,23,3.25,18.31,2960000,3,Mountain Plains
ND,"Grant County, North Dakota",6.7,160,,,6.0,200,72,29,11.2,50,66,34,3.39,19.08,93000,8,Mountain Plains
ND,"Griggs County, North Dakota",5.9,140,,,5.0,200,77,23,11.2,60,89,11,3.23,18.2,77000,9,Mountain Plains
ND,"Hettinger County, North Dakota",4.9,120,,,5.0,200,84,16,9.7,50,81,19,3.48,19.62,71000,9,Mountain Plains
ND,"Kidder County, North Dakota",6.8,170,,,4.0,200,95,5,12.2,60,100,0,3.35,18.87,97000,8,Mountain Plains
ND,"LaMoure County, North Dakota",7.0,290,,,6.0,200,58,42,13.9,120,65,35,3.28,18.48,163000,9,Mountain Plains
ND,"Logan County, North Dakota",4.1,80,,,3.0,200,84,16,7.1,30,96,4,3.36,18.91,46000,9,Mountain Plains
ND,"McHenry County, North Dakota",5.5,320,,,4.0,200,62,38,9.1,130,52,48,3.36,18.94,184000,9,Mountain Plains
ND,"McIntosh County, North Dakota",6.2,160,,,5.0,200,73,27,10.6,50,88,12,3.25,18.3,89000,9,Mountain Plains
ND,"McKenzie County, North Dakota",6.1,820,,,5.0,200,73,27,9.6,410,89,11,3.64,20.5,510000,9,Mountain Plains
ND,"McLean County, North Dakota",4.7,450,,,3.0,200,63,37,8.9,180,67,33,3.38,19.07,260000,8,Mountain Plains
ND,"Mercer County, North Dakota",4.7,390,,,3.0,200,59,41,9.3,180,44,56,3.38,19.07,226000,7,Mountain Plains
ND,"Morton County, North Dakota",4.6,1420,,,3.0,200,67,33,7.4,500,67,33,3.23,18.18,783000,3,Mountain Plains
ND,"Mountrail County, North Dakota",5.9,610,,,5.0,200,75,25,10.1,280,85,16,3.56,20.05,371000,9,Mountain Plains
ND,"Nelson County, North Dakota",7.8,230,,,6.0,200,60,40,13.6,70,61,39,3.23,18.21,127000,8,Mountain Plains
ND,"Oliver County, North Dakota",4.7,90,,,4.0,200,64,36,10.7,50,38,62,3.36,18.96,52000,3,Mountain Plains
ND,"Pembina County, North Dakota",5.0,350,,,4.0,200,72,28,8.2,120,55,45,3.59,20.23,215000,9,Mountain Plains
ND,"Pierce County, North Dakota",7.8,320,,,6.0,200,63,37,15.0,130,63,37,3.3,18.61,181000,7,Mountain Plains
ND,"Ramsey County, North Dakota",8.9,1030,,,6.0,200,54,46,12.1,330,43,57,3.14,17.71,553000,7,Mountain Plains
ND,"Ransom County, North Dakota",5.3,280,,,5.0,200,76,24,8.3,90,100,0,3.27,18.44,157000,8,Mountain Plains
ND,"Renville County, North Dakota",3.1,80,,,3.0,200,86,14,6.7,40,85,15,3.39,19.13,46000,9,Mountain Plains
ND,"Richland County, North Dakota",5.7,930,,,6.0,200,74,26,9.3,320,71,30,3.22,18.16,512000,6,Mountain Plains
ND,"Rolette County, North Dakota",15.6,2270,,,5.0,200,78,22,25.7,1260,87,13,3.06,17.25,1187000,9,Mountain Plains
ND,"Sargent County, North Dakota",3.8,150,,,4.0,200,68,32,6.1,50,64,36,3.26,18.37,84000,9,Mountain Plains
ND,"Sheridan County, North Dakota",7.5,110,,,6.0,200,71,29,16.3,40,65,35,3.37,18.97,63000,9,Mountain Plains
ND,"Sioux County, North Dakota",18.2,800,,,7.0,200,73,27,25.6,400,86,14,3.35,18.88,458000,3,Mountain Plains
ND,"Slope County, North Dakota",5.6,40,,,5.0,200,82,18,8.4,10,49,51,3.54,19.93,24000,9,Mountain Plains
ND,"Stark County, North Dakota",5.3,1630,,,5.0,200,67,33,6.6,530,63,37,3.48,19.62,970000,7,Mountain Plains
ND,"Steele County, North Dakota",2.9,50,,,4.0,200,77,23,7.8,30,69,31,3.27,18.43,28000,8,Mountain Plains
ND,"Stutsman County, North Dakota",7.4,1540,,,7.0,200,65,35,12.7,530,69,31,3.27,18.43,861000,7,Mountain Plains
ND,"Towner County, North Dakota",6.5,140,,,5.0,200,69,31,10.4,50,86,14,3.12,17.61,75000,9,Mountain Plains
ND,"Traill County, North Dakota",4.5,360,,,4.0,200,77,23,7.0,120,70,30,3.26,18.38,201000,8,Mountain Plains
ND,"Walsh County, North Dakota",5.9,640,,,5.0,200,88,12,9.1,220,100,0,3.23,18.19,353000,6,Mountain Plains
ND,"Ward County, North Dakota",5.6,3840,,,6.0,200,64,36,8.6,1400,62,38,3.4,19.19,2235000,5,Mountain Plains
ND,"Wells County, North Dakota",6.2,250,,,5.0,200,66,34,10.2,90,74,26,3.34,18.83,143000,9,Mountain Plains
ND,"Williams County, North Dakota",4.5,1600,,,4.0,200,71,29,7.1,700,78,22,3.54,19.94,968000,7,Mountain Plains
OH,"Adams County, Ohio",19.0,5280,,,16.0,130,65,35,25.5,1710,94,6,2.65,14.92,2389000,6,Midwest
OH,"Allen County, Ohio",13.3,13720,25.0,18.0,12.0,130,53,47,18.7,4470,73,27,2.73,15.41,6412000,3,Midwest
OH,"Ashland County, Ohio",13.6,7260,,21.0,12.0,130,46,54,17.9,2180,85,15,2.82,15.87,3495000,4,Midwest
OH,"Ashtabula County, Ohio",16.3,15940,25.0,23.0,16.0,130,61,40,21.8,4730,95,5,2.89,16.28,7872000,4,Midwest
OH,"Athens County, Ohio",18.9,12460,24.0,24.0,19.0,130,65,35,22.4,2170,79,21,2.94,16.59,6271000,4,Midwest
OH,"Auglaize County, Ohio",10.3,4690,,21.0,10.0,130,41,59,11.9,1310,70,30,2.85,16.04,2282000,4,Midwest
OH,"Belmont County, Ohio",13.9,9480,19.0,18.0,13.0,130,45,55,17.9,2310,77,23,2.83,15.95,4585000,3,Midwest
OH,"Brown County, Ohio",15.1,6600,,,14.0,130,52,48,19.3,1930,71,29,3.02,17.04,3411000,1,Midwest
OH,"Butler County, Ohio",11.8,45020,18.0,20.0,11.0,130,48,52,14.8,13270,71,29,3.13,17.66,24118000,1,Midwest
OH,"Carroll County, Ohio",13.3,3640,,,12.0,130,43,57,17.1,970,84,16,3.58,20.2,2230000,2,Midwest
OH,"Champaign County, Ohio",12.3,4790,22.0,23.0,12.0,130,44,56,15.9,1390,77,23,3.01,16.94,2462000,6,Midwest
OH,"Clark County, Ohio",14.5,19570,23.0,21.0,14.0,130,55,45,19.4,5890,87,13,2.87,16.18,9602000,3,Midwest
OH,"Clermont County, Ohio",11.5,23500,17.0,17.0,11.0,130,40,60,13.3,6310,70,30,3.15,17.75,12653000,1,Midwest
OH,"Clinton County, Ohio",15.4,6450,19.0,,14.0,130,53,47,20.1,1970,90,10,2.77,15.61,3054000,6,Midwest
OH,"Columbiana County, Ohio",14.5,14930,,20.0,13.0,130,50,50,19.3,4080,84,16,2.87,16.16,7318000,4,Midwest
OH,"Coshocton County, Ohio",14.8,5430,,,14.0,130,57,43,20.2,1740,95,5,2.64,14.88,2451000,6,Midwest
OH,"Crawford County, Ohio",15.1,6320,,20.0,14.0,130,55,45,20.2,1840,89,11,2.9,16.36,3136000,4,Midwest
OH,"Cuyahoga County, Ohio",13.9,173920,27.0,24.0,12.0,130,61,39,20.7,54000,58,42,3.3,18.59,98051000,1,Midwest
OH,"Darke County, Ohio",12.3,6330,,21.0,11.0,130,46,54,15.3,1880,90,10,2.76,15.58,2991000,6,Midwest
OH,"Defiance County, Ohio",11.0,4200,15.0,17.0,11.0,130,42,58,15.0,1320,81,19,2.68,15.11,1924000,4,Midwest
OH,"Delaware County, Ohio",7.6,15230,9.0,13.0,7.0,130,25,75,7.4,3970,45,55,3.24,18.25,8432000,1,Midwest
OH,"Erie County, Ohio",13.0,9700,25.0,21.0,11.0,130,48,52,18.0,2760,75,25,2.93,16.53,4863000,4,Midwest
OH,"Fairfield County, Ohio",11.0,17070,10.0,20.0,11.0,130,40,60,13.6,5080,68,32,2.92,16.44,8512000,1,Midwest
OH,"Fayette County, Ohio",15.7,4490,27.0,29.0,15.0,130,55,45,20.1,1360,86,14,2.69,15.17,2065000,6,Midwest
OH,"Franklin County, Ohio",12.8,164950,24.0,20.0,12.0,130,58,43,17.5,52860,63,37,3.17,17.88,89471000,1,Midwest
OH,"Fulton County, Ohio",10.4,4410,,17.0,10.0,130,39,61,12.7,1280,76,24,3.0,16.92,2264000,2,Midwest
OH,"Gallia County, Ohio",17.6,5300,21.0,,15.0,130,55,45,23.3,1610,83,17,2.62,14.76,2374000,6,Midwest
OH,"Geauga County, Ohio",8.7,8180,14.0,16.0,8.0,130,33,67,9.8,2120,75,25,3.26,18.36,4556000,1,Midwest
OH,"Greene County, Ohio",12.0,19960,21.0,16.0,12.0,130,43,57,15.2,5210,66,34,3.02,17.02,10304000,2,Midwest
OH,"Guernsey County, Ohio",17.0,6660,,,15.0,130,57,43,24.4,2120,84,16,2.69,15.16,3062000,6,Midwest
OH,"Hamilton County, Ohio",12.8,103930,25.0,20.0,11.0,130,57,43,18.4,34640,59,41,3.17,17.86,56315000,1,Midwest
OH,"Hancock County, Ohio",11.5,8710,20.0,20.0,11.0,130,43,57,12.9,2190,80,20,2.88,16.21,4283000,4,Midwest
OH,"Hardin County, Ohio",14.0,4400,,17.0,13.0,130,50,50,16.6,1210,92,8,2.9,16.32,2178000,6,Midwest
OH,"Harrison County, Ohio",15.4,2340,,,14.0,130,49,51,21.0,670,73,27,2.91,16.38,1163000,6,Midwest
OH,"Henry County, Ohio",11.1,3030,,19.0,10.0,130,38,62,14.9,950,71,29,2.83,15.95,1466000,6,Midwest
OH,"Highland County, Ohio",17.1,7360,,,16.0,130,59,42,22.4,2310,87,13,2.82,15.89,3548000,6,Midwest
OH,"Hocking County, Ohio",14.6,4140,,,13.0,130,52,48,19.2,1200,84,16,2.91,16.39,2059000,1,Midwest
OH,"Holmes County, Ohio",10.4,4550,,,9.0,130,41,60,12.1,1690,87,13,2.91,16.37,2260000,7,Midwest
OH,"Huron County, Ohio",14.0,8150,33.0,21.0,12.0,130,51,49,18.1,2570,88,12,2.71,15.3,3782000,4,Midwest
OH,"Jackson County, Ohio",17.8,5780,,,16.0,130,62,38,23.9,1870,92,8,2.88,16.23,2845000,7,Midwest
OH,"Jefferson County, Ohio",16.4,10910,26.0,29.0,14.0,130,54,46,22.8,2930,81,20,2.86,16.12,5335000,3,Midwest
OH,"Knox County, Ohio",13.2,8100,17.0,,12.0,130,45,55,17.0,2380,77,23,2.84,16.0,3931000,4,Midwest
OH,"Lake County, Ohio",10.8,24810,21.0,17.0,10.0,130,36,64,13.4,6220,65,35,3.18,17.94,13500000,1,Midwest
OH,"Lawrence County, Ohio",17.6,10600,19.0,14.0,16.0,130,55,45,23.0,3040,85,15,2.77,15.6,5017000,2,Midwest
OH,"Licking County, Ohio",12.4,21460,12.0,17.0,12.0,130,44,56,15.6,6300,71,29,3.01,16.94,11025000,1,Midwest
OH,"Logan County, Ohio",12.2,5510,24.0,17.0,11.0,130,46,54,15.0,1590,85,15,2.72,15.32,2561000,6,Midwest
OH,"Lorain County, Ohio",12.4,38160,25.0,22.0,11.0,130,49,51,17.1,11690,68,32,3.0,16.89,19556000,1,Midwest
OH,"Lucas County, Ohio",15.1,65150,29.0,22.0,13.0,130,61,39,21.2,21100,68,32,2.95,16.63,32855000,2,Midwest
OH,"Madison County, Ohio",11.6,5120,,19.0,11.0,130,36,64,14.3,1300,73,27,3.06,17.26,2681000,1,Midwest
OH,"Mahoning County, Ohio",14.9,34360,30.0,25.0,13.0,130,58,42,22.3,10350,72,28,3.16,17.82,18577000,2,Midwest
OH,"Marion County, Ohio",15.1,9830,26.0,24.0,15.0,130,52,48,19.9,2740,91,9,2.78,15.65,4666000,4,Midwest
OH,"Medina County, Ohio",9.3,16580,19.0,16.0,8.0,130,29,71,10.6,4270,56,45,3.17,17.86,8983000,1,Midwest
OH,"Meigs County, Ohio",18.5,4270,,,17.0,130,57,43,23.9,1190,78,22,2.96,16.68,2161000,6,Midwest
OH,"Mercer County, Ohio",9.3,3810,,18.0,9.0,130,36,64,10.6,1110,78,22,2.53,14.27,1649000,7,Midwest
OH,"Miami County, Ohio",11.7,12340,23.0,20.0,11.0,130,42,58,13.4,3280,75,25,3.01,16.99,6360000,2,Midwest
OH,"Monroe County, Ohio",18.1,2530,,,14.0,130,56,44,24.9,730,77,23,2.89,16.28,1249000,8,Midwest
OH,"Montgomery County, Ohio",14.3,75930,25.0,21.0,13.0,130,57,44,20.6,24260,69,32,3.05,17.2,39619000,2,Midwest
OH,"Morgan County, Ohio",17.6,2580,20.0,,15.0,130,65,36,25.2,780,89,11,2.83,15.92,1246000,6,Midwest
OH,"Morrow County, Ohio",11.6,4070,,,10.0,130,43,57,14.9,1210,78,22,2.99,16.85,2080000,1,Midwest
OH,"Muskingum County, Ohio",15.0,12940,24.0,19.0,14.0,130,55,45,20.3,4000,77,23,2.76,15.55,6105000,4,Midwest
OH,"Noble County, Ohio",15.8,2280,,,14.0,130,43,58,24.3,650,84,16,2.79,15.75,1089000,7,Midwest
OH,"Ottawa County, Ohio",12.6,5140,,18.0,11.0,130,41,59,17.2,1310,71,29,3.26,18.4,2868000,4,Midwest
OH,"Paulding County, Ohio",12.3,2300,,,11.0,130,42,58,14.7,650,71,29,2.89,16.29,1137000,6,Midwest
OH,"Perry County, Ohio",16.7,6000,,,15.0,130,53,47,21.9,1860,79,21,2.91,16.43,2990000,1,Midwest
OH,"Pickaway County, Ohio",12.9,7430,,12.0,12.0,130,41,59,16.4,2050,68,32,2.74,15.45,3481000,1,Midwest
OH,"Pike County, Ohio",19.1,5350,,,17.0,130,64,36,24.5,1590,82,18,2.79,15.74,2555000,7,Midwest
OH,"Portage County, Ohio",12.7,20690,24.0,20.0,12.0,130,46,54,15.7,4820,70,30,3.1,17.49,10976000,2,Midwest
OH,"Preble County, Ohio",12.2,5020,,,11.0,130,41,59,15.0,1400,70,30,2.76,15.57,2370000,6,Midwest
OH,"Putnam County, Ohio",9.1,3080,,20.0,9.0,130,34,66,10.8,940,69,31,2.81,15.82,1478000,6,Midwest
OH,"Richland County, Ohio",14.0,16900,26.0,24.0,13.0,130,51,49,18.4,4830,85,15,2.84,16.02,8210000,3,Midwest
OH,"Ross County, Ohio",16.1,12400,17.0,,15.0,130,52,48,20.2,3340,74,26,2.77,15.63,5880000,4,Midwest
OH,"Sandusky County, Ohio",12.5,7390,28.0,17.0,11.0,130,46,54,15.7,2110,73,27,2.66,15.0,3362000,4,Midwest
OH,"Scioto County, Ohio",19.7,15010,29.0,,18.0,130,63,37,26.0,4310,80,20,2.73,15.41,7014000,4,Midwest
OH,"Seneca County, Ohio",13.0,7190,31.0,20.0,12.0,130,46,54,16.9,2060,77,23,2.69,15.18,3311000,4,Midwest
OH,"Shelby County, Ohio",11.4,5540,,16.0,11.0,130,44,56,13.6,1670,71,29,2.77,15.61,2623000,4,Midwest
OH,"Stark County, Ohio",13.4,49800,29.0,19.0,12.0,130,49,51,18.2,14670,72,28,3.0,16.93,25580000,2,Midwest
OH,"Summit County, Ohio",12.7,68690,25.0,18.0,11.0,130,51,49,17.4,19830,67,34,3.16,17.81,37105000,2,Midwest
OH,"Trumbull County, Ohio",15.6,31240,25.0,24.0,13.0,130,56,44,22.8,9430,80,20,2.87,16.2,15348000,2,Midwest
OH,"Tuscarawas County, Ohio",13.4,12380,24.0,21.0,12.0,130,50,50,17.1,3600,86,14,2.98,16.77,6298000,4,Midwest
OH,"Union County, Ohio",8.9,5020,8.0,,8.0,130,32,68,9.6,1350,56,44,2.9,16.33,2487000,1,Midwest
OH,"Van Wert County, Ohio",12.1,3430,,21.0,12.0,130,48,53,14.9,990,88,12,2.63,14.83,1543000,6,Midwest
OH,"Vinton County, Ohio",17.5,2290,,,16.0,130,63,37,24.4,720,81,19,2.82,15.88,1103000,8,Midwest
OH,"Warren County, Ohio",8.5,19500,6.0,13.0,8.0,130,25,75,9.0,5170,53,47,3.18,17.94,10614000,1,Midwest
OH,"Washington County, Ohio",15.5,9390,19.0,17.0,14.0,130,47,53,20.5,2440,76,24,2.91,16.38,4665000,4,Midwest
OH,"Wayne County, Ohio",12.0,13880,21.0,20.0,11.0,130,45,55,14.7,4150,86,14,2.96,16.66,7015000,4,Midwest
OH,"Williams County, Ohio",11.9,4400,,17.0,11.0,130,43,57,15.6,1300,73,27,2.81,15.82,2111000,6,Midwest
OH,"Wood County, Ohio",11.5,15030,25.0,19.0,12.0,130,51,49,12.3,3280,70,30,2.99,16.82,7670000,2,Midwest
OH,"Wyandot County, Ohio",10.8,2380,,,10.0,130,44,56,11.4,580,95,6,2.82,15.91,1148000,7,Midwest
OK,"Adair County, Oklahoma",20.2,4480,,20.0,17.0,130,62,38,28.4,1700,82,19,2.85,16.04,2179000,6,Southwest
OK,"Alfalfa County, Oklahoma",11.4,670,,,11.0,130,29,71,15.4,170,54,46,3.05,17.2,350000,9,Southwest
OK,"Atoka County, Oklahoma",17.8,2460,,,15.0,130,55,45,25.7,800,77,23,2.97,16.73,1248000,9,Southwest
OK,"Beaver County, Oklahoma",10.1,550,,12.0,12.0,130,48,52,14.3,200,95,5,2.99,16.86,281000,9,Southwest
OK,"Beckham County, Oklahoma",14.2,3150,23.0,17.0,13.0,130,51,50,19.8,1100,70,30,3.13,17.63,1684000,7,Southwest
OK,"Blaine County, Oklahoma",12.9,1230,,17.0,12.0,130,45,55,19.0,370,85,15,3.12,17.57,656000,6,Southwest
OK,"Bryan County, Oklahoma",16.6,7730,30.0,19.0,15.0,130,55,45,22.0,2400,78,22,3.13,17.63,4133000,6,Southwest
OK,"Caddo County, Oklahoma",16.2,4720,23.0,17.0,14.0,130,54,46,22.7,1670,83,17,2.9,16.35,2340000,6,Southwest
OK,"Canadian County, Oklahoma",10.6,14870,15.0,15.0,10.0,130,34,66,14.6,5370,54,46,3.17,17.85,8049000,1,Southwest
OK,"Carter County, Oklahoma",15.2,7350,24.0,19.0,14.0,130,50,50,21.5,2610,66,34,2.96,16.66,3715000,5,Southwest
OK,"Cherokee County, Oklahoma",17.2,8390,31.0,19.0,16.0,130,58,42,23.5,2550,76,24,3.22,18.17,4624000,6,Southwest
OK,"Choctaw County, Oklahoma",20.6,3050,30.0,21.0,19.0,130,65,35,30.0,1080,69,31,2.95,16.61,1537000,7,Southwest
OK,"Cimarron County, Oklahoma",13.7,300,,,13.0,130,49,51,19.1,110,94,6,3.03,17.1,156000,9,Southwest
OK,"Cleveland County, Oklahoma",11.8,33090,22.0,13.0,12.0,130,43,57,15.3,9260,61,39,3.12,17.56,17623000,1,Southwest
OK,"Coal County, Oklahoma",18.6,1040,,,17.0,130,60,40,26.6,370,76,24,2.99,16.86,532000,9,Southwest
OK,"Comanche County, Oklahoma",15.3,18610,24.0,16.0,15.0,130,51,49,22.7,6560,63,37,2.92,16.48,9305000,3,Southwest
OK,"Cotton County, Oklahoma",16.1,940,,,15.0,130,48,52,21.5,290,69,31,3.07,17.29,493000,3,Southwest
OK,"Craig County, Oklahoma",17.3,2490,,,15.0,130,52,48,24.3,770,84,17,3.03,17.05,1288000,6,Southwest
OK,"Creek County, Oklahoma",13.9,9920,20.0,16.0,12.0,130,45,55,20.3,3460,68,32,3.07,17.32,5213000,2,Southwest
OK,"Custer County, Oklahoma",13.3,3870,,16.0,14.0,130,64,36,16.6,1220,88,12,3.25,18.34,2153000,7,Southwest
OK,"Delaware County, Oklahoma",17.2,7300,,20.0,15.0,130,55,45,26.4,2290,78,22,3.1,17.46,3867000,6,Southwest
OK,"Dewey County, Oklahoma",13.3,660,,,11.0,130,60,41,20.5,280,88,12,3.22,18.12,363000,9,Southwest
OK,"Ellis County, Oklahoma",14.3,570,,,14.0,130,49,51,19.8,180,77,23,3.28,18.5,320000,9,Southwest
OK,"Garfield County, Oklahoma",13.5,8330,17.0,16.0,13.0,130,46,54,18.8,2920,70,30,2.97,16.73,4228000,5,Southwest
OK,"Garvin County, Oklahoma",14.1,3920,18.0,15.0,13.0,130,51,49,19.6,1370,75,25,3.06,17.26,2053000,6,Southwest
OK,"Grady County, Oklahoma",12.7,7010,21.0,14.0,11.0,130,42,59,17.8,2370,61,39,2.79,15.72,3343000,1,Southwest
OK,"Grant County, Oklahoma",11.2,490,,,11.0,130,34,66,15.3,160,65,35,2.94,16.59,247000,9,Southwest
OK,"Greer County, Oklahoma",16.8,990,,21.0,15.0,130,51,49,22.9,270,87,13,3.17,17.87,537000,7,Southwest
OK,"Harmon County, Oklahoma",13.1,350,,20.0,11.0,130,67,33,18.3,120,65,35,3.19,18.0,191000,9,Southwest
OK,"Harper County, Oklahoma",14.1,530,,13.0,13.0,130,49,51,17.9,170,74,26,3.19,17.96,289000,9,Southwest
OK,"Haskell County, Oklahoma",18.3,2320,,26.0,16.0,130,57,43,25.9,790,75,25,2.97,16.75,1179000,6,Southwest
